pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1888.790000,1125.840000,1270.490000,1120.400000
1889.130000,1121.280000,1270.620000,1115.740000
1889.000000,1113.600000,1270.600000,1110.900000
1889.060000,1106.200000,1270.270000,1105.870000
1889.710000,1097.720000,1270.280000,1100.450000
1890.780000,1088.640000,1270.530000,1094.740000
1889.700000,1079.060000,1270.300000,1089.320000
1889.190000,1069.450000,1270.270000,1084.480000
1889.300000,1059.920000,1271.060000,1080.300000
1889.150000,1050.770000,1271.250000,1076.900000
1889.200000,1045.430000,1271.150000,1074.890000
1888.870000,1039.520000,1271.100000,1074.340000
1888.210000,1035.170000,1271.320000,1074.670000
1887.750000,1034.560000,1271.230000,1076.990000
1887.960000,1035.080000,1271.220000,1079.980000
1887.250000,1037.240000,1271.020000,1084.630000
1887.840000,1042.030000,1270.930000,1088.880000
1888.390000,1049.970000,1270.690000,1093.900000
1888.010000,1057.300000,1270.710000,1099.220000
1888.190000,1066.220000,1270.880000,1104.550000
1888.750000,1076.450000,1270.880000,1110.000000
1888.910000,1086.820000,1270.770000,1114.670000
1888.760000,1097.010000,1270.600000,1119.500000
1889.470000,1106.960000,1270.660000,1123.860000
1889.540000,1115.300000,1270.960000,1127.260000
1889.280000,1122.050000,1270.600000,1129.110000
1889.240000,1127.360000,1270.490000,1129.650000
1889.390000,1130.540000,1270.580000,1129.660000
1889.270000,1131.370000,1270.890000,1128.380000
1889.320000,1130.440000,1270.550000,1125.280000
1888.890000,1128.200000,1270.450000,1121.110000
1889.000000,1124.050000,1270.470000,1116.520000
1888.870000,1117.680000,1270.400000,1111.650000
1888.790000,1109.530000,1270.130000,1106.540000
1889.180000,1100.260000,1270.230000,1101.060000
1890.150000,1089.670000,1270.370000,1095.730000
1889.200000,1078.950000,1270.330000,1089.950000
1889.010000,1068.630000,1270.300000,1084.900000
1889.070000,1060.030000,1271.130000,1080.680000
1889.170000,1052.720000,1271.270000,1077.520000
1889.160000,1046.590000,1271.100000,1075.200000
1888.760000,1041.400000,1271.080000,1074.240000
