pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1896.180000,1051.220000,1293.060000,1068.910000
1896.100000,1046.610000,1293.070000,1069.930000
1895.270000,1042.540000,1293.230000,1072.430000
1895.150000,1040.900000,1293.330000,1075.520000
1895.570000,1041.920000,1293.540000,1080.170000
1894.900000,1047.710000,1294.390000,1084.920000
1894.700000,1053.680000,1293.663441,1089.115563
1894.880000,1060.900000,1292.544624,1094.343549
1895.000000,1069.880000,1293.290502,1101.314197
1894.910000,1080.150000,1292.171684,1105.148054
1895.410000,1093.610000,1292.544624,1109.678975
1894.813993,1102.879366,1292.544624,1111.770170
1895.450000,1114.000000,1293.090000,1115.150000
1895.875995,1125.210628,1292.820000,1117.080000
1895.790000,1131.970000,1292.870000,1117.880000
1895.290000,1137.900000,1293.050000,1118.100000
1895.840000,1143.470000,1292.917563,1121.529078
1895.680000,1145.710000,1293.000000,1120.020000
1895.130000,1146.090000,1292.910000,1116.920000
1895.010000,1144.870000,1292.544624,1110.376040
1894.830000,1140.870000,1292.544624,1105.845119
1894.690000,1134.340000,1292.917563,1100.965665
1895.230000,1127.200000,1292.544624,1096.086211
1895.850000,1119.720000,1292.544624,1090.161160
1894.813993,1114.293122,1292.544624,1084.933174
1894.650000,1104.330000,1292.544624,1079.705188
1895.344994,1087.991858,1292.544624,1075.174266
1895.470000,1077.760000,1292.750000,1071.640000
1895.420000,1069.080000,1292.640000,1069.380000
1894.870000,1059.930000,1292.840000,1067.780000
1894.170000,1052.130000,1293.030000,1067.840000
1893.990000,1046.220000,1293.130000,1068.690000
1893.400000,1042.690000,1293.210000,1071.270000
1892.870000,1040.700000,1293.420000,1074.440000
1892.540000,1041.090000,1293.560000,1078.050000
1892.710000,1045.520000,1292.917563,1083.539044
1892.150000,1051.200000,1292.917563,1088.767030
1893.250000,1058.890000,1292.171684,1093.646484
1893.650000,1068.580000,1292.544624,1098.525938
1893.480000,1078.620000,1293.060000,1103.910000
1893.030000,1089.280000,1293.020000,1108.920000
1895.130000,1100.130000,1293.160000,1113.040000
1895.875995,1112.804371,1293.140000,1116.440000
1895.875995,1121.736876,1292.820000,1118.220000
1895.344994,1131.165631,1292.930000,1119.100000
1895.120000,1136.850000,1292.980000,1119.120000
1894.282992,1146.549389,1293.090000,1118.670000
1894.282992,1148.038140,1292.940000,1117.020000
1894.282992,1149.030640,1292.900000,1113.640000
1894.282992,1148.534390,1293.040000,1110.090000
1894.813993,1147.045639,1293.000000,1105.420000
1893.751991,1140.098135,1292.650000,1099.800000
1894.813993,1130.173130,1292.720000,1094.550000
1894.813993,1121.736876,1292.810000,1089.470000
1894.813993,1112.308121,1292.410000,1084.100000
1894.813993,1101.390615,1292.917563,1080.402252
1896.937998,1090.969360,1292.700000,1076.010000
1895.875995,1079.059354,1292.760000,1072.510000
1898.000000,1067.645598,1292.740000,1070.370000
1895.344994,1056.728092,1292.740000,1068.740000
1896.937998,1050.773089,1292.990000,1068.860000
1896.406997,1044.818086,1293.120000,1069.670000
1893.751991,1041.840584,1293.240000,1072.340000
1894.813993,1039.359333,1293.360000,1075.390000
1895.344994,1040.351834,1293.460000,1078.970000
1894.813993,1042.833085,1293.540000,1083.830000
1895.875995,1049.780589,1293.290502,1089.115563
1894.813993,1057.720593,1293.340000,1094.220000
1894.813993,1065.164347,1293.290000,1099.250000
1895.875995,1079.059354,1293.130000,1104.000000
