pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1835.860000,1110.530000,1208.820000,1109.900000
1836.150000,1104.260000,1208.900000,1104.910000
1836.060000,1095.760000,1209.000000,1099.930000
1836.910000,1087.210000,1209.240000,1094.500000
1836.530000,1075.990000,1208.810000,1089.720000
1836.250000,1064.670000,1208.860000,1085.090000
1835.640000,1053.260000,1209.010000,1080.990000
1835.240000,1041.500000,1209.140000,1077.430000
1834.960000,1032.190000,1208.840000,1074.140000
1835.060000,1023.870000,1209.100000,1073.070000
1834.880000,1017.660000,1209.020000,1072.940000
1834.600000,1013.710000,1208.930000,1073.720000
1833.140000,1010.620000,1209.150000,1077.040000
1832.070000,1009.130000,1209.000000,1081.000000
1831.990000,1010.980000,1209.130000,1084.950000
1832.830000,1015.610000,1209.000000,1089.870000
1832.750000,1022.260000,1209.000000,1095.000000
1832.870000,1029.940000,1209.070000,1100.030000
1832.000000,1039.760000,1208.990000,1105.080000
1832.930000,1051.720000,1208.790000,1110.050000
1834.180000,1062.590000,1208.890000,1114.220000
1834.160000,1072.680000,1209.600000,1118.240000
1835.900000,1083.360000,1210.080000,1121.530000
1835.460000,1092.020000,1209.280000,1124.510000
1835.610000,1100.140000,1208.950000,1125.700000
1836.150000,1106.770000,1209.100000,1126.210000
1835.740000,1111.640000,1209.190000,1125.680000
1835.780000,1113.550000,1209.080000,1123.330000
1835.880000,1114.710000,1209.010000,1119.170000
1835.660000,1113.730000,1208.720000,1115.040000
1836.030000,1109.540000,1208.600000,1110.630000
1836.110000,1103.940000,1208.360000,1105.800000
1836.150000,1095.780000,1208.040000,1100.800000
1836.330000,1086.280000,1208.220000,1095.680000
1835.810000,1075.650000,1207.930000,1090.970000
1835.700000,1064.310000,1207.590000,1086.310000
1836.010000,1053.830000,1207.820000,1081.980000
1835.590000,1042.520000,1208.080000,1078.660000
1835.080000,1032.170000,1208.280000,1075.660000
1834.870000,1024.810000,1207.980000,1074.950000
1835.040000,1018.720000,1208.100000,1074.880000
1834.490000,1014.150000,1207.960000,1075.720000
1833.450000,1010.710000,1208.030000,1079.200000
1832.830000,1009.190000,1208.000000,1082.450000
1831.720000,1010.960000,1208.210000,1086.140000
1831.830000,1015.280000,1208.040000,1090.540000
1832.070000,1021.240000,1208.110000,1095.900000
1832.070000,1028.590000,1208.090000,1101.240000
1832.480000,1038.570000,1208.090000,1106.050000
1832.090000,1050.260000,1207.900000,1110.860000
1833.520000,1061.400000,1207.660000,1115.950000
1834.560000,1071.510000,1208.420000,1120.400000
1835.780000,1082.690000,1207.970000,1123.460000
1835.510000,1091.080000,1207.870000,1125.310000
1836.140000,1099.290000,1207.730000,1126.030000
1836.450000,1106.510000,1211.653509,1127.235588
1836.820000,1111.790000,1212.210000,1126.390000
1836.270000,1114.050000,1211.790000,1123.410000
1835.540000,1114.900000,1211.850000,1119.410000
1835.750000,1114.270000,1212.020000,1114.860000
1836.270000,1110.170000,1212.000000,1110.240000
1836.290000,1104.000000,1211.870000,1104.940000
1835.360000,1095.030000,1212.100000,1100.020000
1837.020000,1086.950000,1211.860000,1094.660000
1836.320000,1075.310000,1211.970000,1089.610000
1836.210000,1063.660000,1211.810000,1084.940000
1836.150000,1053.000000,1212.320000,1080.740000
1836.210000,1041.490000,1212.580000,1077.080000
1835.900000,1031.780000,1212.970000,1074.020000
1835.500000,1024.430000,1212.960000,1072.410000
